Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionBinary,SalaryAgeRatio,TenurePerRole,SatisfactionComposite,PromotionLag,IncomeVsRoleAvg,OvertimeFlag,CareerVelocity,ManagerTenureRatio,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single
22,253,11,3,1,43,3,1,2,2244,24440,1,0,13,3,4,1,2,1,3,2,1,1,2,0,102.0,0.5,2.5,1,0.6925984491666596,0,0.5,1.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
36,164,2,2,2,61,2,3,3,7596,3809,1,0,13,3,2,2,10,2,3,10,9,9,0,0,211.0,0.9,2.5,1,1.0970095002248246,0,0.3,0.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
30,464,4,3,3,40,3,1,4,2285,3427,9,1,23,4,3,0,3,4,3,1,0,0,0,1,76.16666666666667,0.0,3.25,1,0.7052528771594551,1,0.3333333333333333,0.0,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
37,1107,14,3,4,95,3,1,1,3034,26914,1,0,12,3,3,1,18,2,2,18,7,12,17,0,82.0,0.3888888888888889,2.5,6,0.9372384238580104,0,0.05555555555555555,0.9444444444444444,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
40,759,2,2,4,46,3,2,2,5715,22553,7,0,12,3,3,2,8,5,3,5,4,1,3,0,142.875,0.8,3.0,4,0.8253566737473503,0,0.25,0.6,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42,201,1,4,2,95,3,1,1,2576,20490,3,0,16,3,2,1,8,5,3,5,2,1,2,0,61.333333333333336,0.4,2.0,4,0.7957568160376515,0,0.125,0.4,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
37,1305,10,4,3,49,3,2,2,4197,21123,2,1,12,3,4,0,18,2,2,1,0,0,1,0,113.43243243243244,0.0,2.75,1,0.5753146876285102,1,0.1111111111111111,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
43,982,12,3,1,59,2,4,2,14336,4345,1,0,11,3,3,1,25,3,3,25,10,3,9,0,333.3953488372093,0.4,2.25,22,0.8941251313651687,0,0.16,0.36,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
40,555,2,3,2,78,2,2,3,3448,13436,6,0,22,4,2,1,20,3,3,1,0,0,0,0,86.2,0.0,2.5,1,1.0651279121497759,0,0.1,0.0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
54,821,5,2,1,86,3,5,1,19406,8509,4,0,11,3,3,1,24,4,2,4,2,1,2,0,359.3703703703704,0.5,1.75,3,1.210337074447019,0,0.20833333333333334,0.5,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
34,1381,4,4,3,72,3,2,3,6538,12740,9,0,15,3,1,1,6,3,3,3,2,1,2,0,192.2941176470588,0.6666666666666666,2.5,2,0.9442138115415881,0,0.3333333333333333,0.6666666666666666,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,480,7,2,2,31,3,2,1,4306,4156,1,0,12,3,2,1,13,5,1,13,10,3,12,0,138.90322580645162,0.7692307692307693,1.5,10,0.590256146039639,0,0.15384615384615385,0.9230769230769231,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
43,313,21,3,4,61,3,1,4,2258,15238,7,0,20,4,1,1,8,1,3,3,2,1,2,0,52.51162790697674,0.6666666666666666,3.0,2,0.6975228612628172,0,0.125,0.6666666666666666,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
43,1473,8,4,3,74,3,2,3,4522,2227,4,1,14,3,4,0,8,3,3,5,2,0,2,0,105.16279069767442,0.4,3.25,5,0.6006298490876719,1,0.25,0.4,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
25,891,4,2,2,99,2,2,4,4487,12090,1,1,11,3,2,0,5,3,3,5,4,1,3,0,179.48,0.8,2.75,4,0.6480096929316467,1,0.4,0.6,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37,1063,25,5,2,72,3,2,3,4449,23866,3,1,15,3,1,2,15,2,3,13,11,10,7,0,120.24324324324324,0.8461538461538461,2.25,3,1.373159759510904,1,0.13333333333333333,0.5384615384615384,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
31,329,1,2,4,98,2,1,1,2218,16193,1,0,12,3,3,1,4,3,3,4,2,3,2,0,71.54838709677419,0.5,2.75,1,0.6851663889640959,0,0.25,0.5,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
39,1218,1,1,2,52,3,5,3,19197,8213,1,1,14,3,3,1,21,3,3,21,8,1,6,0,492.2307692307692,0.38095238095238093,2.75,20,1.117294929447753,1,0.23809523809523808,0.2857142857142857,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
56,906,6,3,3,86,4,4,1,13212,18256,9,0,11,3,4,3,36,0,2,7,7,7,7,0,235.92857142857142,1.0,2.5,0,1.90806865678915,0,0.1111111111111111,1.0,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30,1082,12,3,2,83,3,2,3,6577,19558,0,0,11,3,2,0,6,6,3,5,4,4,4,0,219.23333333333332,0.8,2.5,1,0.949846166795507,0,0.3333333333333333,0.8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
41,645,1,3,2,49,4,3,1,8392,19566,1,0,16,3,3,1,10,2,3,10,7,0,7,0,204.6829268292683,0.7,2.25,10,1.2119673151509647,0,0.3,0.7,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
28,1300,17,2,3,79,3,2,1,4558,13535,1,0,12,3,4,1,10,2,3,10,0,1,8,0,162.78571428571428,0.0,2.75,9,1.4080200184392917,0,0.2,0.8,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
25,688,3,3,1,91,3,1,1,4031,9396,5,0,13,3,3,1,6,5,3,2,2,0,2,1,161.24,1.0,2.0,2,1.2452234959036386,0,0.16666666666666666,1.0,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False
52,319,3,3,4,39,2,3,3,7969,19609,2,1,14,3,3,0,28,4,3,5,4,0,4,0,153.25,0.8,3.25,5,1.0923713952136282,1,0.10714285714285714,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
45,192,10,2,1,69,3,1,4,2654,9655,3,0,21,4,4,2,8,3,2,2,2,0,2,0,58.977777777777774,1.0,2.75,2,0.8191427290946144,0,0.125,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
52,1490,4,2,4,30,3,4,4,16555,10310,2,0,13,3,4,0,31,2,1,5,2,1,4,0,318.36538461538464,0.4,3.25,4,0.9635264654377013,0,0.12903225806451613,0.8,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
42,532,29,2,1,92,3,2,3,4556,12932,2,0,11,3,2,1,19,3,3,5,4,0,2,0,108.47619047619048,0.8,2.25,5,1.4061847301262484,0,0.10526315789473684,0.4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,317,2,3,3,43,1,2,4,6091,24793,2,0,20,4,3,0,11,2,3,5,4,0,2,0,203.03333333333333,0.8,3.25,5,0.8349396622218861,0,0.18181818181818182,0.4,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
60,422,7,3,1,41,3,5,1,19566,3854,5,0,11,3,4,0,33,5,1,29,8,11,10,0,326.1,0.27586206896551724,1.75,18,1.1387712970555157,0,0.15151515151515152,0.3448275862068966,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
46,1485,18,3,3,87,3,2,3,4810,26314,2,0,14,3,3,1,19,5,2,10,7,0,8,0,104.56521739130434,0.7,2.75,10,0.659343256491097,0,0.10526315789473684,0.8,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
42,1368,28,4,4,88,2,2,4,4523,4386,0,0,11,3,4,3,7,4,4,6,5,0,4,0,107.69047619047619,0.8333333333333334,4.0,6,0.600762673025993,0,0.2857142857142857,0.6666666666666666,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
24,1448,1,1,1,62,3,1,2,3202,21972,1,1,16,3,2,0,6,4,3,5,3,1,4,1,133.41666666666666,0.6,2.0,4,1.2193450114242192,1,0.16666666666666666,0.8,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
34,296,6,2,4,33,1,1,3,2351,12253,0,0,16,3,4,1,3,3,2,2,2,1,0,1,69.1470588235294,1.0,3.25,1,0.8952779893373953,0,0.3333333333333333,0.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
38,1490,2,2,4,42,3,1,4,1702,12106,1,1,23,4,3,1,1,3,3,1,0,0,0,0,44.78947368421053,0.0,3.5,1,0.5257678963105912,1,1.0,0.0,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
40,1398,2,4,3,79,3,5,3,18041,13022,0,0,14,3,4,0,21,2,3,20,15,1,12,0,451.025,0.75,3.25,19,1.0500139512510764,0,0.23809523809523808,0.6,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
26,1349,23,3,1,90,3,1,4,2886,3032,1,0,22,4,2,2,3,3,1,3,2,0,2,0,111.0,0.6666666666666666,2.0,3,0.8907482728587254,0,0.3333333333333333,0.6666666666666666,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
30,1400,3,3,3,53,3,1,4,2097,16734,4,0,15,3,3,1,9,3,1,5,3,1,4,0,69.9,0.6,2.75,4,0.647788060260464,0,0.1111111111111111,0.8,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
29,986,3,4,2,93,2,3,3,11935,21526,1,0,18,3,3,0,10,2,3,10,2,0,7,0,411.55172413793105,0.2,2.75,10,0.7443766352429749,0,0.3,0.7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
29,408,25,5,3,71,2,1,2,2546,18300,5,0,16,3,2,0,6,2,4,2,2,1,1,1,87.79310344827586,1.0,2.75,1,0.7858091138940799,0,0.16666666666666666,0.5,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
19,489,2,2,1,52,2,1,4,2564,18437,1,0,12,3,3,0,1,3,4,1,0,0,0,1,134.94736842105263,0.0,3.0,1,0.6053237325149029,0,1.0,0.0,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
30,1398,22,4,3,69,3,3,1,8412,2890,0,0,11,3,3,0,10,3,3,9,8,7,8,0,280.4,0.8888888888888888,2.5,2,1.2148557024606668,0,0.3,0.8888888888888888,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
57,210,29,3,1,56,2,4,4,14118,22102,3,0,12,3,3,1,32,3,2,1,0,0,0,0,247.68421052631578,0.0,2.5,1,0.8216893167652956,0,0.125,0.0,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
50,1099,29,4,2,88,2,4,3,17046,9314,0,0,15,3,2,1,28,2,3,27,10,15,7,0,340.92,0.37037037037037035,2.5,12,0.9921034207098192,0,0.14285714285714285,0.25925925925925924,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
30,1116,2,3,3,49,3,1,4,2564,7181,0,0,14,3,3,0,12,2,2,11,7,6,7,0,85.46666666666667,0.6363636363636364,3.0,5,0.7920498743480351,0,0.08333333333333333,0.6363636363636364,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
60,1499,28,3,3,80,2,3,1,10266,2845,4,0,19,3,4,0,22,5,4,18,13,13,11,0,171.1,0.7222222222222222,3.0,5,1.4826092060700433,0,0.13636363636363635,0.6111111111111112,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
47,983,2,2,1,65,3,2,4,5070,7389,5,0,13,3,3,3,20,2,3,5,0,0,4,0,107.87234042553192,0.0,2.75,5,0.6949834325176428,0,0.1,0.8,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
46,1009,2,3,1,51,3,4,3,17861,2288,6,0,13,3,3,0,26,2,1,3,2,0,1,0,388.2826086956522,0.6666666666666666,2.0,3,1.1139766302534373,0,0.15384615384615385,0.3333333333333333,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
35,144,22,3,4,46,1,1,3,4230,19225,0,0,15,3,3,0,6,2,3,5,4,4,3,0,120.85714285714286,0.8,3.25,1,1.3066969455897772,0,0.16666666666666666,0.6,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
54,548,8,4,3,42,3,2,3,3780,23428,7,0,11,3,3,0,19,3,3,1,0,0,0,0,70.0,0.0,3.0,1,1.1676866322291626,0,0.10526315789473684,0.0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
34,1303,2,4,4,62,2,1,3,2768,8416,3,0,12,3,3,1,14,3,3,7,3,5,7,0,81.41176470588235,0.42857142857142855,3.25,2,0.8543282118062896,0,0.07142857142857142,1.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
46,1125,10,3,3,94,2,3,4,9071,11563,2,1,19,3,3,1,15,3,3,3,2,1,2,0,197.19565217391303,0.6666666666666666,3.25,2,1.3100280643153481,1,0.2,0.6666666666666666,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
31,1274,9,1,3,33,3,3,2,10648,14394,1,0,25,4,4,1,13,6,4,13,8,0,8,0,343.48387096774195,0.6153846153846154,3.25,13,1.459602285887152,0,0.23076923076923078,0.6153846153846154,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
33,1277,15,1,2,56,3,3,3,13610,24619,7,1,12,3,4,0,15,2,4,7,6,7,7,1,412.42424242424244,0.8571428571428571,3.25,0,0.7921229353432265,1,0.2,1.0,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
33,587,10,1,1,38,1,1,4,3408,6705,7,0,13,3,1,3,8,2,3,4,3,1,3,1,103.27272727272727,0.75,2.25,3,1.0527714398510544,0,0.125,0.75,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False
30,413,7,1,4,57,3,1,2,2983,18398,0,0,14,3,1,0,4,3,3,3,2,1,2,0,99.43333333333334,0.6666666666666666,2.5,2,1.135948210205636,0,0.25,0.6666666666666666,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
35,1276,16,3,4,72,3,3,3,7632,14295,4,1,12,3,3,0,10,2,3,8,7,0,0,0,218.05714285714285,0.875,3.25,8,1.0137122972660575,1,0.3,0.0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
31,534,20,3,1,66,3,3,3,9824,22908,3,0,12,3,1,0,12,2,3,1,0,0,0,1,316.9032258064516,0.0,2.0,1,1.304862370065743,0,0.25,0.0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
34,988,23,3,2,43,3,3,1,9950,11533,9,1,15,3,3,3,11,2,3,3,2,0,2,1,292.6470588235294,0.6666666666666666,2.25,3,2.349052706132326,1,0.2727272727272727,0.6666666666666666,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
42,1474,5,2,2,97,3,1,3,2093,9260,4,0,17,3,4,1,8,4,3,2,2,2,0,0,49.833333333333336,1.0,3.0,0,0.6465524130305919,0,0.125,0.0,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False
36,635,10,4,2,32,3,3,4,9980,15318,1,0,14,3,4,0,10,3,2,10,3,9,7,0,277.22222222222223,0.3,3.0,1,1.4413052675413045,0,0.3,0.7,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
22,1368,4,1,3,99,2,1,3,3894,9129,5,0,16,3,3,0,4,3,3,2,2,1,2,1,177.0,1.0,3.0,1,1.2029025782805183,0,0.25,1.0,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True
48,163,2,5,2,37,3,2,4,4051,19658,2,0,14,3,1,1,14,2,3,9,7,6,7,0,84.39583333333333,0.7777777777777778,2.5,3,0.5850428495801427,0,0.14285714285714285,0.7777777777777778,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
55,1117,18,5,1,83,3,4,2,16835,9873,3,0,23,4,4,0,37,2,3,10,9,7,7,0,306.09090909090907,0.9,2.5,3,0.9798228961427787,0,0.10810810810810811,0.7,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
41,267,10,2,4,56,3,2,4,6230,13430,7,0,14,3,4,0,16,3,3,14,3,1,10,0,151.9512195121951,0.21428571428571427,3.75,13,0.8997326469721771,0,0.125,0.7142857142857143,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
35,619,1,3,2,85,3,2,3,4717,18659,9,0,11,3,3,0,15,2,3,11,9,6,9,0,134.77142857142857,0.8181818181818182,2.75,5,0.6812261469932198,0,0.13333333333333333,0.8181818181818182,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
40,302,6,3,2,75,3,4,3,13237,20364,7,0,15,3,3,0,22,3,3,20,6,5,13,0,330.925,0.3,2.75,15,1.8144961925514869,0,0.18181818181818182,0.65,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
39,443,8,1,3,48,3,1,3,3755,17872,1,0,11,3,1,1,8,3,3,8,3,0,7,0,96.28205128205128,0.375,2.5,8,1.1599638370424616,0,0.125,0.875,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
31,828,2,1,2,77,3,2,4,6582,8346,4,1,13,3,3,0,10,2,4,6,5,0,5,0,212.32258064516128,0.8333333333333334,3.25,6,0.9505682636229326,1,0.2,0.8333333333333334,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
42,319,24,3,4,56,3,3,1,7406,6950,1,1,21,4,4,1,10,5,2,10,9,5,8,0,176.33333333333334,0.9,2.75,5,1.0151967063561464,1,0.3,0.8,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
45,561,2,3,4,61,3,2,2,4805,16177,0,0,19,3,2,1,9,3,4,8,7,3,7,0,106.77777777777777,0.875,3.0,5,0.6939350511559087,0,0.2222222222222222,0.875,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
26,426,17,4,2,58,3,1,3,2741,22808,0,1,11,3,2,1,8,2,2,7,7,1,0,1,105.42307692307692,1.0,2.25,6,0.6471109012571563,1,0.125,0.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
29,232,19,3,4,34,3,2,4,4262,22645,4,0,12,3,2,2,8,2,4,3,2,1,2,0,146.9655172413793,0.6666666666666666,3.5,2,0.5842247316351467,0,0.25,0.6666666666666666,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
33,922,1,5,1,95,4,4,3,16184,22578,4,0,19,3,3,1,10,2,3,6,1,0,5,0,490.42424242424244,0.16666666666666666,2.5,6,1.00938344908021,0,0.4,0.8333333333333334,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
31,688,7,3,3,44,2,3,4,11557,25291,9,0,21,4,3,1,10,3,2,5,4,0,1,0,372.80645161290323,0.8,3.0,5,0.6726351773520697,0,0.3,0.2,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
18,1306,5,3,2,69,3,1,2,1878,8059,1,1,14,3,4,0,0,3,3,0,0,0,0,1,104.33333333333333,0.0,2.75,0,0.7151561309977151,1,0.0,0.0,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True
40,1094,28,3,3,58,1,3,1,10932,11373,3,0,15,3,3,1,20,2,3,1,0,0,1,0,273.3,0.0,2.5,1,1.5787925034831205,0,0.15,1.0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
41,509,2,4,1,62,2,2,3,6811,2112,2,1,17,3,1,0,10,3,3,8,7,0,7,0,166.1219512195122,0.875,2.0,8,0.9046638439044966,1,0.2,0.875,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
26,775,29,2,1,45,3,2,3,4306,4267,5,0,12,3,1,2,8,5,3,0,0,0,0,0,165.6153846153846,0.0,2.0,0,0.6218697877788435,0,0.25,0.0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
35,195,1,3,1,80,3,2,3,4859,6698,1,0,16,3,4,0,5,3,3,5,4,0,3,0,138.82857142857142,0.8,2.75,5,0.7017336968921041,0,0.4,0.6,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
